X,Y,DISTRICT,SITE_ID,PROJECT_NAME,PROJECT_ID,STATUS,PROJECT_MGR,OGC_NUMBER,ISDR_DATE,CONTAMINANTS,OFFSITECOC,ADDRESS,CITY,ZIP5,ZIP4,COUNTY_ID,DATUM_ID,METHOD_ID,FEATURE,OBJECT_OF_INTEREST,PROXIMITY_TO_OBJECT,LAT_DD,LAT_MM,LAT_SS,LONG_DD,LONG_MM,LONG_SS,GIS_ALBX,GIS_ALBY,COLLECT_USERNAME,COLLECT_AFFILIATION,COLLECT_PROGRAM_ID,COLLECT_DATE,MAP_SOURCE,MAP_SOURCE_SCALE,INTERPOLATION_SCALE,COORDINATE_ACCURACY_ID,VERIFY_METHOD_ID,VERIFIER_USERNAME,VERIFIER_AFFILIATION,VERIFYING_PROGRAM_ID,VERIFICATION_DATE,OBJECTID,DOCUMENTS
-81.525836548720918,30.325561318206653,NED,298751,ATLANTIC BOULEVARD ESTATE NEIGHBORHOOD,320777,CLOSED,FOUNTAIN_A,,2009-12-18T00:00:00.000Z,,,10585 ATLANTIC BLVD,ATLANTIC BEACH,32225,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,19,32,81,31,33,,,PHILLIPS_JD,Florida Department of Environmental Protection,CR,2013-07-18T00:00:00.000Z,,,,6,,,,,,4242,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_298751/gis-facility!search
-81.530211544200526,30.168077947469566,NED,312268,B & E CONTRACTING  ( PPI ),332765,CLOSED,PALCIC_ML,,2012-05-18T00:00:00.000Z,,,6860 GREENLAND RIDGE LANE    N.,JACKSONVILLE,32256,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,10,5.06,81,31,48.75,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2012-05-18T00:00:00.000Z,,,,6,,,,,,4680,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_312268/gis-facility!search
-81.555439333730959,30.286158530114985,NED,303442,BEACH MEDICAL SPECIALIST,324572,CLOSED,PALCIC_ML,,2010-05-24T00:00:00.000Z,,,9860 BEACH BOULEVARD,JACKSONVILLE,32246,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,17,10.15,81,33,19.57,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2010-05-24T00:00:00.000Z,,,,6,,,,,,4460,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_303442/gis-facility!search
-81.644170473174057,30.35205657031241,NED,298358,BERMAN BROTHERS,320437,CLOSED,PALCIC_ML,,2009-03-24T00:00:00.000Z,,,2500 EVERGREEN AVENUE,JACKSONVILLE,32206,,16,NAD83,DPHO,,CAP_RAP SITE,APPRX,30,21,7.3829,81,38,39.002,626228.71,707118.31,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2016-06-20T00:00:00.000Z,IMAGERY_11_13,5000,5000,3,DPHO,WILLIAMS_CA,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CR,2016-06-20T15:05:40.000Z,4226,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_298358/gis-facility!search
-87.929809310264503,23.942451705847859,NED,304790,BILL DING AVENUE BROWNFIELD SITE,325750,CLOSED,PARKE_C,,2006-12-26T00:00:00.000Z,,,3019 BILL DING AVENUE,PALATKA,,,54,,,,CAP_RAP SITE,APPRX,,,,,,,,,,,,,,,,,,,,,,4505,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_304790/gis-facility!search
-81.615481016930119,30.266227968348968,NED,313240,FLORIDA DETROITDIESEL- ALLISON,333723,CLOSED,PHILLIPS_JD,,2012-08-09T00:00:00.000Z,,,5040 UNIVERSITY BLVD,JACKSONVILLE,32216,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,15,58.4,81,36,55.72,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2012-01-26T00:00:00.000Z,,,,6,,,,,,4707,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_313240/gis-facility!search
-81.284919783452992,29.565422257476104,NED,298750,FLORIDA EAST COAST RAILWAY - BUNNELL,320776,CLOSED,FOUNTAIN_A,,2009-11-03T00:00:00.000Z,,N,,PALM COAST,,,18,,,,CAP_RAP SITE,APPRX,29,33,55.5,81,17,5.7,,,,,CR,,,,,,,,,,,4241,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_298750/gis-facility!search
-81.321580917616842,29.891802888771355,NED,293980,FLORIDA EAST COAST RAILWAY PROPERTY AKA FLAGLER COLLEGE,316575,CLOSED,PHILLIPS_JD,,2006-09-01T00:00:00.000Z,,Y,1 MALAGA STREET,ST. AUGUSTINE,,,55,NAD83,UNVR,,CAP_RAP SITE,APPRX,29,53,30.47,81,19,17.68,658311.69,656674.87,MCFARLANE_R,,,,,,,,,,,,,4088,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_293980/gis-facility!search
-81.703914379258819,30.330097425399458,NED,296891,FORMER JACKSONVILLE DRY ICE PRODUCTION PLANT,319162,CLOSED,PALCIC_ML,,2009-07-22T00:00:00.000Z,,U,2981 STRICKLAND STREET,JACKSONVILLE,32254,,16,,,,CAP_RAP SITE,APPRX,30,19,48.33,81,42,14.08,,,,,,,,,,,,,,,,4162,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_296891/gis-facility!search
-82.317692310002315,29.682316699785826,NED,302399,GAINESVILLE FORD DEALERSHIP(FORMER0,323817,CLOSED,PHILLIPS_JD,,2010-01-05T00:00:00.000Z,,,3333 NORTH MAIN STREET,GAINESVILLE,32609,2307,1,NAD83,DMAP,,CAP_RAP SITE,APPRX,29,40,56.32,82,19,3.68,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2010-08-18T00:00:00.000Z,,,,6,,,,,,4434,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_302399/gis-facility!search
-82.356172875707657,29.635500021680599,NED,303939,GAINESVILLE SUBSTATION,324964,CLOSED,PHILLIPS_JD,,2003-12-16T00:00:00.000Z,,,2304 SW ARCHER RD.,GAINESVILLE,32608,,1,NAD83,DMAP,,CAP_RAP SITE,APPRX,29,38,7.78,82,21,22.21,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2003-12-19T00:00:00.000Z,,,,6,,,,,,4469,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_303939/gis-facility!search
-81.396954815661118,30.288743452350417,NED,319647,GEORGE MOORE CHEVROLET (FORMER),338178,CLOSED,PHILLIPS_JD,,2013-04-24T00:00:00.000Z,,,711 BEACH BOULEVARD,JACKSONVILLE BEACH,32250,,16,NAD83,DPHO,,CAP_RAP SITE,APPRX,30,17,19.4557,81,23,49.0259,650113.58,700570.31,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2015-04-07T00:00:00.000Z,IMAGERY_11_13,1250,1250,3,DPHO,WILLIAMS_CA,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CR,2015-04-07T09:57:46.000Z,4975,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_319647/gis-facility!search
-81.684725460316585,29.682783384747772,NED,298388,GEORGIA PACIFIC NO 6 FUEL OIL SPILL,320482,CLOSED,PALCIC_ML,,2006-01-06T00:00:00.000Z,,,215 COUNTY ROAD 216,PALATKA,,,54,,,,CAP_RAP SITE,APPRX,29,40,58,81,41,5,,,,,CR,,,,,,,,,,,4229,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_298388/gis-facility!search
-81.7237587715762,30.282159523977565,NED,305280,GOODYEAR TIRE STORE #2450,326148,CLOSED,PHILLIPS_JD,,2011-03-16T00:00:00.000Z,,,4593 SAN JUAN AVENUE,JACKSONVILLE,32210,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,16,55.7536,81,43,25.5198,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-01-28T00:00:00.000Z,,,,6,,,,,,4514,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305280/gis-facility!search
-81.255158660636795,29.483191682823687,NED,318620,GRAND RESERVE GOLF COURSE,337657,CLOSED,PALCIC_ML,,2012-02-23T00:00:00.000Z,,,400 GRAND RESERVE DRIVE,BUNNELL,32110,,18,NAD83,ADDM,,CAP_RAP SITE,APPRX,29,28,59.47,81,15,18.56,,,PALCIC_ML,Florida Department of Environmental Protection,CR,2013-06-04T00:00:00.000Z,,,,6,,,,,,4946,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_318620/gis-facility!search
-81.698379016876032,30.343909900788923,NED,312803,CSXT- MONCRIEF YARD TURPENTINE RELEASE,333265,CLOSED,PARKE_C,,2012-07-13T00:00:00.000Z,,,1720 MCDUFF AVENUE,JACKSONVILLE,32256,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,20,38.0549,81,41,54.1527,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2012-07-02T00:00:00.000Z,,,,6,,,,,,4692,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_312803/gis-facility!search
-81.752438202298038,30.41133008109367,NED,309008,DIVERSIFIED CONTAINER SERVICES,330225,CLOSED,PHILLIPS_JD,,2011-09-01T00:00:00.000Z,,,8831 MONCRIEF DINSMORE ROAD,JACKSONVILLE,32219,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,24,40.7675,81,45,8.7657,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-11-28T00:00:00.000Z,,,,6,,,,,,4617,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_309008/gis-facility!search
-82.41041455711526,29.608411124598081,NED,296039,DOGWOOD PARK SITE,318405,CLOSED,PHILLIPS_JD,,2009-05-19T00:00:00.000Z,,U,5505 SW ARCHER ROAD,GAINESVILLE,,,1,,,,CAP_RAP SITE,APPRX,29,36,30.26,82,24,37.48,,,,,,,,,,,,,,,,4140,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_296039/gis-facility!search
-81.682944933446109,30.455847454971405,NED,294202,DUVAL PLACE,316805,CLOSED,PHILLIPS_JD,,2008-10-03T00:00:00.000Z,COCs arsenic & organochlorinated compounds,N,DUVAL ROAD & I-295,JACKSONVILLE,32218,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,27,21.03,81,40,58.59,,,PHILLIPS_JD,Florida Department of Environmental Protection,CR,2010-07-29T00:00:00.000Z,,,,6,,,,,,4094,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_294202/gis-facility!search
-81.648447696183425,30.327272426013664,NED,291800,DUVAL STREET VIADUCT,314956,CLOSED,PARKE_C,,1995-03-17T00:00:00.000Z,,y,CATHERINE STREET & HOGAN CREEK,JACKSONVILLE,,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,19,38.16,81,38,54.4,,,PHILLIPS_JD,Florida Department of Environmental Protection,CR,2010-07-29T00:00:00.000Z,,,,6,,,,,,4011,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291800/gis-facility!search
-81.591180429841344,29.601219757336271,NED,293615,EAST PUTNAM REGIONAL WATER PLANT,333537,CLOSED,RACHAL_R,,2011-10-17T00:00:00.000Z,,,US HIGHWAY 17,EAST PALATKA,,,54,NAD83,UNVR,,CAP_RAP SITE,APPRX,29,36,4.371,81,35,28.238,632944.68,623883.96,HENDERSON_O,,,,,,,,,,,,,4699,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_293615/gis-facility!search
-81.699088837594303,30.009235350158363,NED,319648,ENTERPRISE WAY,338181,CLOSED,PALCIC_ML,,2013-04-22T00:00:00.000Z,,,3529 ENTERPRISE WAY,GREEN COVE SPRINGS,32043,,10,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,0,33.2268,81,41,56.7081,,,MAGHER_S,Florida Department of Environmental Protection,CR,2013-04-22T00:00:00.000Z,,,,6,,,,,,4977,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_319648/gis-facility!search
-81.60070773993543,29.648644184321032,NED,309010,FARM CHEMICALS- FORMER,330227,CLOSED,PHILLIPS_JD,,2011-09-01T00:00:00.000Z,,,106 PUTNAM COUNTY BOULEVARD,EAST PALATKA,32131,,54,NAD83,DMAP,,CAP_RAP SITE,APPRX,29,38,55.0989,81,36,2.5363,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-11-28T00:00:00.000Z,,,,6,,,,,,4618,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_309010/gis-facility!search
-82.710414630216718,29.237199917670385,NED,296041,GULF HAMMOCK QUARRY,318407,CLOSED,PHILLIPS_JD,,2008-12-05T00:00:00.000Z,Case reffered to WCU from the Storage Tanks Section,u,6351 SOUTHEAST HIGHWAY 19,GULF HAMMOCK,,,38,,,,CAP_RAP SITE,APPRX,29,14,13.9,82,42,37.48,,,,,,,,,,,,,,,,4141,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_296041/gis-facility!search
-81.502844877328556,30.370472440094595,NED,300242,HIDDEN HILLS,322066,CLOSED,PARKE_C,,2010-04-07T00:00:00.000Z,,,3901 MONUMENT ROAD,JACKSONVILLE,32225,,16,,,,CAP_RAP SITE,APPRX,30,22,13.68,81,30,10.23,,,,,CL,,,,,,,,,,,4309,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_300242/gis-facility!search
-82.604428509212823,29.814475056417148,NED,292672,HIGH SPRINGS SUBSTATION (PROGRESS ENERGY),315589,CLOSED,PHILLIPS_JD,,2008-10-27T00:00:00.000Z,Substation Assessment & Remedial Action Plan Report,,1420 SOUTH MAIN STREET,HIGH SPRINGS,,,1,NAD83,UNVR,,CAP_RAP SITE,APPRX,29,48,52.09,82,36,15.93,534696.54,646047.1,MCFARLANE_R,,,,,,,,,,,,,4054,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_292672/gis-facility!search
-81.699517137321806,29.867522316484486,NED,312755,"ILUKA RESOURCES, INC.",333214,CLOSED,PALCIC_ML,,2001-09-01T00:00:00.000Z,,,1223 WARNER  ROAD,GREEN COVE SPRINGS,32043,,10,NAD83,DMAP,,CAP_RAP SITE,APPRX,29,52,3.06,81,41,58.25,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-12-01T00:00:00.000Z,,,,6,,,,,,4690,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_312755/gis-facility!search
-81.394939537622989,30.304318817237657,NED,307469,JACKSONVILLE BEACH GOODYEAR #2422,328745,CLOSED,PHILLIPS_JD,,2011-05-22T00:00:00.000Z,,,1737 3RD STREET NORTH,JACKSONVILLE,32250,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,18,15.527,81,23,41.7709,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-05-22T00:00:00.000Z,,,,6,,,,,,4584,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_307469/gis-facility!search
-81.622618161712452,30.364301741382942,NED,72496,JEA KENNEDY TANK CLOSURE,337356,CLOSED,PALCIC_ML,,2013-02-27T00:00:00.000Z,,,4215 TALLEYRAND AVE,JACKSONVILLE,32202,0,16,WGS84,DPHO,,CAP_RAP SITE,EXACT,30,21,51.4655,81,37,21.4137,628271.91,708516.79,KERSHNER_M,Florida Department of Environmental Protection,ERP,2012-12-26T00:00:00.000Z,IMAGERY_04_09,12000,12000,3,DPHO,KERSHNER_M,Florida Department of Environmental Protection,ERP,2012-12-26T11:08:28.000Z,4903,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_72496/gis-facility!search
-81.637269912800406,30.2778946374025,NED,317341,JOHNSON AVENUE,336798,CLOSED,MCKEEHEN_D,,2013-03-18T00:00:00.000Z,,,2335 JOHNSON AVENUE,JACKSONVILLE,,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,16,40.4,81,38,14.16,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2013-03-18T00:00:00.000Z,,,,6,,,,,,4882,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_317341/gis-facility!search
-81.707311585118404,29.871297317553665,NED,310039,JOLLEY PIT SITE,331196,CLOSED,GERKE_J,,2012-02-13T00:00:00.000Z,,,TOWNSHIP 21 (COPELAND AT WARNER ROAD),GREEN COVE SPRINGS,32043,,10,NAD83,DMAP,,CAP_RAP SITE,APPRX,29,52,16.65,81,42,26.31,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2012-02-13T00:00:00.000Z,,,,6,,,,,,4634,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_310039/gis-facility!search
-81.529447672301785,30.607505827735899,NED,294652,ONEIL SUBSTATION,317374,CLOSED,PHILLIPS_JD,,2009-01-14T00:00:00.000Z,COC's: TRPHs,,335 OLD NASSAUVILLE ROAD,FERNANDINA,32034,,45,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,36,27,81,31,46,637743.35,735973.62,MARTIN_J,Florida Department of Environmental Protection,ERP,2016-07-26T00:00:00.000Z,,,,,,,,,,4108,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_294652/gis-facility!search
-81.611946377133194,30.259790189468049,NED,312601,ORKIN- HECHT RUBBER,333057,CLOSED,PARKE_C,,2012-06-14T00:00:00.000Z,,,6161 PHILIPS HWY,JACKSONVILLE,32216,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,15,35.224,81,36,42.9953,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2012-06-07T00:00:00.000Z,,,,6,,,,,,4686,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_312601/gis-facility!search
-81.645772703029863,30.518755803962826,NED,297998,PECAN PARK ROAD SITE,320097,CLOSED,MCKEEHEN_D,,2007-07-13T00:00:00.000Z,,,1005 PECAN PARK ROAD,JACKSONVILLE,32218,,16,NAD83,DPHO,,CAP_RAP SITE,APPRX,30,31,7.5,81,38,44.77,625721.7,725611.93,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2014-04-09T00:00:00.000Z,IMAGERY_11_13,5000,5000,3,DPHO,WILLIAMS_CA,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CR,2014-04-09T14:54:54.000Z,4216,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_297998/gis-facility!search
-83.593631584787261,30.121763986936049,NED,292556,PERRY NORTH SUBSTATION,315450,CLOSED,PHILLIPS_JD,,2003-12-23T00:00:00.000Z,Submitted Substation Assessment and Remedial Action Plan Report,,433 US 19 NORTH,PERRY,,,62,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,7,18.33,83,35,37.06,439110.13,679461.09,MCFARLANE_R,,,,,,,,,,,,,4050,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_292556/gis-facility!search
-83.559242685486154,30.118811209670469,NED,297858,PERRY SUBSTATION,319997,CLOSED,PHILLIPS_JD,,2009-06-15T00:00:00.000Z,,,1690 EAST GREEN STREET,PERRY,,,62,,,,CAP_RAP SITE,APPRX,30,7,7.7,83,33,33.26,,,,,,,,,,,,,,,,4206,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_297858/gis-facility!search
-81.520697215934632,30.378982608132436,NED,305917,PINE FOREST POND - HARBOUR ISLAND DRIVE SITE,327384,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,4453 HARBOUR ISLAND DRIVE,JACKSONVILLE,32225,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,22,44.3166,81,31,14.4984,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4539,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305917/gis-facility!search
-81.621312075630414,30.303013588098583,NED,305918,PINE FOREST POND- ARLETHA  ROAD SITE,327385,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,1841 ARLETHA ROAD,JACKSONVILLE,32254,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,18,10.8282,81,37,16.7118,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4540,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305918/gis-facility!search
-81.634653079015578,30.281035749321312,NED,305914,PINE FOREST POND- BOLT AVENUE SITE,327382,CLOSED,MCKEEHEN_D,,2011-10-12T00:00:00.000Z,,,4106 BOLT AVENUE,JACKSONVILLE,32207,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,16,51.708,81,38,4.7394,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4538,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305914/gis-facility!search
-81.543913050395631,30.216375736245027,NED,305909,PINE FOREST POND- COURTYARDS LANE SITE,327379,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,8337 COURTYARDS LANE,JACKSONVILLE,32256,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,12,58.932,81,32,38.0754,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4536,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305909/gis-facility!search
-81.440488023832685,30.3075567608299,NED,305929,PINE FOREST POND- KETCH COVE PLACE,327392,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,13957 KETCH COVE PLACE,JACKSONVILLE,32224,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,18,27.1836,81,26,25.7454,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4542,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305929/gis-facility!search
-81.556850220829375,30.212699568505233,NED,305931,PINE FOREST POND- ROYALWOOD DRIVE SITE,327394,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,8677 ROYALWOOD DDRIVE,JACKSONVILLE,32256,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,12,45.6978,81,33,24.6492,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4543,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305931/gis-facility!search
-81.633225463761093,30.187372393379434,NED,305906,PINE FOREST POND- SYLVAN LANE SITE,327376,CLOSED,MCKEEHEN_D,,2011-01-28T00:00:00.000Z,,,2825 SYLVAN LANE,JACKSONVILLE,32257,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,11,14.52,81,37,59.6,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4535,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305906/gis-facility!search
-81.569501063001695,30.358381602279227,NED,305919,PINE FOREST POND-SANDHURST ROAD EAST,327387,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,3217 SANDHURST ROAD EAST,JACKSONVILLE,32277,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,21,30.153,81,34,10.1922,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4541,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305919/gis-facility!search
-81.642903078019273,30.17923572505449,NED,305913,PINE FOREST POND-WAVERLY BLUFF WAY SITE,327381,CLOSED,MCKEEHEN_D,,2010-10-12T00:00:00.000Z,,,10758 WAVERLY BLUFF WAY,JACKSONVILLE,32217,,16,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,10,45.228,81,38,34.4394,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-04-25T00:00:00.000Z,,,,6,,,,,,4537,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_305913/gis-facility!search
-82.928420294744285,30.445783526704052,NED,309011,PREMIUM BATTERY INCIDENT,330228,CLOSED,FOUNTAIN_A,,2011-09-01T00:00:00.000Z,,,I-75 SOUTH BOUND @MILE MARKER 451,JASPER,32052,,24,NAD83,DMAP,,CAP_RAP SITE,APPRX,30,26,44.8,82,55,42.3,,,MCGRAW_B,Florida Department of Environmental Protection,CR,2011-08-01T00:00:00.000Z,,,,6,,,,,,4619,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_309011/gis-facility!search
-82.273220096866922,30.252222389690907,NED,294013,PRIDE INDUSTRIES AKA BAKER PAINT,316595,CLOSED,PALCIC_ML,,2009-01-06T00:00:00.000Z,,Y,20706 U.S. HIGHWAY 90 WEST,SANDERSON,32087,,2,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,15,7.98,82,16,23.58,565981.42,695039.07,MCFARLANE_R,,,,,,,,,,,,,4089,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_294013/gis-facility!search
-83.091202419697581,29.609642244616307,NED,297335,PROGRESS ENERGY - CROSS CITY INDUSTRIAL SUBSTATION,319486,CLOSED,PHILLIPS_JD,,2009-09-03T00:00:00.000Z,,N,,CROSS CITY,32628,,15,WGS84,DPHO,,FACILITY,EXACT,29,36,34.6921,83,5,28.3156,415057.75,720892.54,MCGRAW_B,Florida Department of Environmental Protection,CR,2010-03-04T00:00:00.000Z,2004_DOQQ,5000,5000,3,,,,,,4191,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_297335/gis-facility!search
-82.434542347673144,29.773858385143747,NED,295558,PROGRESS ENERGY - GE ALACHUA SUBSTATION,318085,CLOSED,PHILLIPS_JD,,2008-05-19T00:00:00.000Z,,,12801 NW US HIGHWAY 441,GAINESVILLE,,,1,,,,CAP_RAP SITE,APPRX,29,46,25.87,82,26,4.34,,,,,,,,,,,,,,,,4132,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_295558/gis-facility!search
-82.678061834859193,29.032005425224991,NED,296042,PROGRESS ENERGY INGLIS SUBSTATION,318409,CLOSED,PHILLIPS_JD,,2009-06-05T00:00:00.000Z,,N,270 HIGHWAY 40 WEST,YANKEETOWN,,,38,,,,CAP_RAP SITE,APPRX,29,1,55.2,82,40,41.01,,,,,,,,,,,,,,,,4142,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_296042/gis-facility!search
-82.952142490959972,29.61361944396058,NED,296043,PROGRESS ENERGY WILCOX SUBSTATION,318410,CLOSED,PHILLIPS_JD,,2009-06-05T00:00:00.000Z,,N,8780 SW 85TH STREET,WILCOX,,,21,,,,CAP_RAP SITE,APPRX,29,36,49.01,82,57,7.7,,,,,,,,,,,,,,,,4143,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_296043/gis-facility!search
-81.640397693105015,30.320172424551899,NED,298609,KID KAMPUS,320660,CLOSED,PHILLIPS_JD,,2009-11-19T00:00:00.000Z,,N,1406 GATOR BOWL BOULEVARD,JACKSONVILLE,,,16,,,,CAP_RAP SITE,APPRX,30,19,12.6,81,38,25.42,,,,,CR,,,,,,,,,,,4232,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_298609/gis-facility!search
-81.676889373736429,30.387269661362346,NED,294651,MIDAS MUFFLER,317372,CLOSED,PHILLIPS_JD,,2009-03-05T00:00:00.000Z,Leaking hydraulic lifts are source,u,7462 LEM TURNER ROAD,JACKSONVILLE,,,16,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,23,14.15,81,40,36.79,623013.5,710966.05,MCFARLANE_R,,,,,,,,,,,,,4107,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_294651/gis-facility!search
